Year,App.,Family,Taxon,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2005,II,Elephantidae,Loxodonta africana,MX,BW,,2,4,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,MX,ZA,MZ,,4,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,MX,ZA,,2,2,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,MX,ZW,,1,4,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,NO,ZW,,,2,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,NZ,GB,ZW,,1,ivory carvings,,P,U
2005,II,Elephantidae,Loxodonta africana,NZ,ZA,,,1,ivory carvings,sets,P,O
2005,II,Elephantidae,Loxodonta africana,NZ,ZA,,,10,ivory carvings,,H,W
2005,II,Elephantidae,Loxodonta africana,NZ,ZA,,,6,ivory carvings,,P,O
2005,II,Elephantidae,Loxodonta africana,NZ,ZA,,2,,ivory pieces,,,I
2005,II,Elephantidae,Loxodonta africana,NZ,ZW,,4,,ivory pieces,,,I
2005,II,Elephantidae,Loxodonta africana,PK,ZW,,,2,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,PL,ZW,,3,,ivory carvings,,P,W
2005,II,Elephantidae,Loxodonta africana,PT,BW,,2,8,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,PT,CH,ZW,,2,tusks,,,W
2005,II,Elephantidae,Loxodonta africana,PT,ZA,BW,,4,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,PT,ZA,,4,,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,PT,ZW,,2,2,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,QA,ZW,,2,,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,RU,BW,,,6,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,RU,FI,ZW,,2,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,RU,NA,,4,,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,RU,ZW,,4,10,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,SA,ZA,ZW,,4,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,SE,NA,,2,,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,SE,ZW,,,4,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,TR,ZA,BW,,2,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,UA,BW,,2,,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,BW,,13,108,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,GB,ZA,32,,ivory pieces,,P,W
2005,II,Elephantidae,Loxodonta africana,US,JP,ZA,2,,ivory pieces,,P,W
2005,II,Elephantidae,Loxodonta africana,US,NA,,6,14,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,NL,XX,,6,ivory carvings,,T,O
2005,II,Elephantidae,Loxodonta africana,US,ZA,BW,2,30,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,ZA,NA,2,6,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,ZA,TZ,,2,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,ZA,ZW,,1,ivory carvings,,P,W
2005,II,Elephantidae,Loxodonta africana,US,ZA,ZW,,18,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,ZA,,,1,ivory carvings,,P,O
2005,II,Elephantidae,Loxodonta africana,US,ZA,,,4,ivory carvings,,Q,O
2005,II,Elephantidae,Loxodonta africana,US,ZA,,4,34,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,ZA,,2,,tusks,,P,I
2005,II,Elephantidae,Loxodonta africana,US,ZA,,,6,tusks,,P,W
2005,II,Elephantidae,Loxodonta africana,US,ZW,,18,232,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,US,ZW,,2,,tusks,,P,W
2005,II,Elephantidae,Loxodonta africana,ZA,BW,,54,66,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,ZA,CM,,2,,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,ZA,MZ,,4,,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,ZA,NA,,4,,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,ZA,NA,,7,,tusks,,P,W
2005,II,Elephantidae,Loxodonta africana,ZA,ZW,,48,32,tusks,,H,W
2005,II,Elephantidae,Loxodonta africana,ZA,ZW,,11,,tusks,,P,W
2005,II,Elephantidae,Loxodonta africana,ZW,BW,,,4,tusks,,H,W
2006,I,Elephantidae,Loxodonta spp.,AU,CA,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta spp.,US,CA,XX,,3,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,AD,ES,CG,,3,ivory carvings,,T,W
2006,I,Elephantidae,Loxodonta africana,AD,ES,MZ,,9,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,AD,ES,XX,,11,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,AE,SY,XX,,22,ivory carvings,,E,W
2006,I,Elephantidae,Loxodonta africana,AE,SY,XX,,1,tusks,,E,W
2006,I,Elephantidae,Loxodonta africana,AE,US,XX,,1,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,AN,GB,XX,,8,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,AR,US,XX,,2,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,AT,CH,XX,1,,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,AT,CH,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,AT,CH,XX,,2,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,AT,JP,XX,,1,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,AT,JP,XX,,2,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,AT,TZ,,2,,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,AT,US,XX,1,,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,AT,ZA,BW,2,,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,AT,ZA,,2,,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,AT,ZW,,2,,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,AU,AR,XX,,4,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,AU,DE,XX,,6,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,AU,DE,XX,,1,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,AU,GB,XX,,1,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,AU,GB,XX,,59,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,AU,GB,XX,,131,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,AU,JP,XX,,1,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,AU,NZ,XX,,93,ivory carvings,,P,W
2006,I,Elephantidae,Loxodonta africana,AU,NZ,XX,,1,ivory pieces,,P,O
2006,I,Elephantidae,Loxodonta africana,AU,NZ,XX,,1,ivory pieces,,P,W
2006,I,Elephantidae,Loxodonta africana,AU,NZ,XX,,1,ivory pieces,,T,W
2006,I,Elephantidae,Loxodonta africana,AU,ZA,ZM,,8,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,BE,CH,XX,2,3,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,BE,CM,,,2,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,BE,US,XX,1,,ivory carvings,,P,U
2006,I,Elephantidae,Loxodonta africana,BE,US,XX,,12,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,BE,ZA,MZ,,2,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,BH,GB,XX,,88,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,BM,US,XX,,1,ivory carvings,sets,P,U
2006,I,Elephantidae,Loxodonta africana,BR,AR,XX,,3,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,BR,FR,CF,,2,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,DE,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,CA,DE,XX,,1,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,CA,DE,XX,1,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,DE,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CA,FR,CG,1,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,FR,XX,2,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,GB,XX,3,,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,CA,GB,XX,1,89,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,GB,XX,122,80,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CA,GB,XX,6,7,ivory carvings,,T,U
2006,I,Elephantidae,Loxodonta africana,CA,KE,,,2,tusks,,P,W
2006,I,Elephantidae,Loxodonta africana,CA,NZ,XX,1,1,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,TW,MW,1,,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,TZ,,2,2,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,CA,US,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,CA,US,XX,,1,ivory carvings,sets,P,U
2006,I,Elephantidae,Loxodonta africana,CA,US,XX,,2,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,CA,US,XX,7,32,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,US,XX,1,,ivory carvings,,P,U
2006,I,Elephantidae,Loxodonta africana,CA,US,XX,,2,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CA,US,,5,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CA,US,,1,,ivory carvings,,P,U
2006,I,Elephantidae,Loxodonta africana,CA,US,,1,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CA,ZA,MZ,4,,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,CH,AR,XX,1,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CH,AT,XX,1,1,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,CH,AT,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CH,DE,KE,1,1,ivory carvings,pairs,T,O
2006,I,Elephantidae,Loxodonta africana,CH,DE,KE,2,2,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,CH,DE,XX,,4,ivory carvings,pairs,T,O
2006,I,Elephantidae,Loxodonta africana,CH,DE,XX,6,5,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,CH,DE,XX,,2,ivory carvings,sets,P,W
2006,I,Elephantidae,Loxodonta africana,CH,DE,XX,4,7,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,CH,DE,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CH,DE,XX,47,40,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CH,FR,XX,8,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CH,FR,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,CH,FR,XX,7,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CH,GB,XX,1,,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,CH,GB,XX,2,2,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CH,GB,XX,,52,ivory carvings,,P,U
2006,I,Elephantidae,Loxodonta africana,CH,GB,XX,95,87,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CH,GB,XX,,12,ivory carvings,,T,U
2006,I,Elephantidae,Loxodonta africana,CH,GB,XX,2,,tusks,,T,O
2006,I,Elephantidae,Loxodonta africana,CH,IL,XX,4,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,CH,IT,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CH,NL,XX,1,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CH,NL,XX,10,9,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,CH,RU,XX,2,,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,CH,US,XX,2,8,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CH,US,XX,,1,ivory pieces,,E,U
2006,I,Elephantidae,Loxodonta africana,CH,US,XX,,12,ivory pieces,,T,O
2006,I,Elephantidae,Loxodonta africana,CL,CH,XX,,79,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CL,GB,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CN,DE,XX,,0.06,ivory carvings,kg,T,O
2006,I,Elephantidae,Loxodonta africana,CN,DE,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CN,GB,XX,,4,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,CN,GB,XX,17,17,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,CN,GB,XX,,30,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CN,GB,XX,,11,ivory carvings,,T,U
2006,I,Elephantidae,Loxodonta africana,CN,KR,XX,,3,tusks,,Q,O
2006,I,Elephantidae,Loxodonta africana,CN,MW,,,33,ivory carvings,,P,I
2006,I,Elephantidae,Loxodonta africana,CN,US,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,CO,DE,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,CO,FR,CI,,2,tusks,,P,W
2006,I,Elephantidae,Loxodonta africana,CZ,CH,XX,2,,tusks,,E,I
2006,I,Elephantidae,Loxodonta africana,CZ,TZ,,,2,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,CZ,US,XX,,2,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,DE,CH,KE,1,,ivory carvings,sets,P,W
2006,I,Elephantidae,Loxodonta africana,DE,CH,XX,27,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,DE,CM,,6,,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,DE,ET,,3,,ivory carvings,,P,W
2006,I,Elephantidae,Loxodonta africana,DE,IN,XX,2,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,DE,JP,XX,5,31,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,DE,TZ,,4,4,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,DE,US,XX,29,,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,DE,US,XX,,2,ivory carvings,,E,U
2006,I,Elephantidae,Loxodonta africana,DE,US,XX,3,1,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,DE,US,XX,11,12,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,DE,US,XX,,29,ivory pieces,,E,O
2006,I,Elephantidae,Loxodonta africana,DE,ZW,,4,,tusks,,P,W
2006,I,Elephantidae,Loxodonta africana,DK,CM,,,4,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,DK,US,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,EG,ES,XX,,4,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,ES,AR,XX,,95,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,ES,CM,,,10,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,ES,GT,XX,3,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,ES,GT,XX,1,,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,ES,GT,,,4,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,ES,MX,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,ES,MZ,,,20,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,ES,NC,XX,21,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,ES,NC,XX,,22,ivory carvings,,P,W
2006,I,Elephantidae,Loxodonta africana,ES,TZ,,,28,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,ES,US,XX,2,,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,ES,US,XX,,2,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,ES,UY,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,ES,UY,,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,ES,ZM,,,2,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,FI,US,XX,,1,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,FI,US,XX,1,,ivory carvings,,E,U
2006,I,Elephantidae,Loxodonta africana,FR,AR,XX,,5,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,FR,CA,XX,13,14,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,FR,CA,XX,3,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,FR,CF,,,4,ivory carvings,,P,
2006,I,Elephantidae,Loxodonta africana,FR,CH,XX,3,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,FR,CH,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,FR,CH,XX,13,10,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,FR,CH,XX,,1,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,FR,CI,,40,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,FR,CI,,17,,ivory pieces,kg,P,O
2006,I,Elephantidae,Loxodonta africana,FR,CI,,4,,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,FR,CM,,2,38,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,FR,GA,,3,,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,FR,IL,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,FR,IL,,,1,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,FR,JP,XX,,1,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,FR,JP,XX,1,26,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,FR,MX,XX,30,26,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,FR,MZ,,,2,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,FR,NC,GA,40,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,FR,NC,GA,,38,ivory carvings,,P,W
2006,I,Elephantidae,Loxodonta africana,FR,NC,GA,,2,tusks,,P,W
2006,I,Elephantidae,Loxodonta africana,FR,QA,XX,3,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,FR,TW,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,FR,TZ,,6,18,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,FR,US,XX,1,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,FR,US,XX,2,,ivory carvings,,T,U
2006,I,Elephantidae,Loxodonta africana,GB,AR,XX,,52,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,AU,XX,1,,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,GB,AU,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,GB,AU,XX,21,21,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,GB,CA,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,GB,CA,XX,11,15,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,CA,XX,,2,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,GB,CH,XX,86,5,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,CN,XX,19,19,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,GB,GG,XX,40,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,HK,XX,12,12,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,IL,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,IL,,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,JE,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,JP,XX,7,,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,GB,JP,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,KE,,1,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,GB,KE,,,2,ivory pieces,,P,W
2006,I,Elephantidae,Loxodonta africana,GB,KE,,,2,tusks,,P,W
2006,I,Elephantidae,Loxodonta africana,GB,KR,XX,,1,tusks,,Q,O
2006,I,Elephantidae,Loxodonta africana,GB,KR,,1,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,GB,MX,XX,,2,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,NZ,XX,,4,ivory carvings,,P,W
2006,I,Elephantidae,Loxodonta africana,GB,NZ,XX,,2,ivory pieces,,P,W
2006,I,Elephantidae,Loxodonta africana,GB,TZ,,2,,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,GB,US,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,GB,US,XX,,1,ivory carvings,sets,Q,O
2006,I,Elephantidae,Loxodonta africana,GB,US,XX,,1,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,GB,US,XX,2,2,ivory carvings,,E,O
2006,I,Elephantidae,Loxodonta africana,GB,US,XX,,4,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,GB,US,XX,3,6,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,GB,US,XX,237,218,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,UY,XX,4,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,UY,,,5,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,GB,ZW,MZ,1,,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,GL,DK,XX,,10,ivory carvings,,E,I
2006,I,Elephantidae,Loxodonta africana,GL,DK,XX,,1,tusks,,E,I
2006,I,Elephantidae,Loxodonta africana,GR,US,XX,1,1,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,HK,CA,XX,8,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,HK,CA,XX,,11,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,HK,GB,XX,2,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,HK,GB,XX,29,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,HK,JP,XX,59,59,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,HK,US,XX,3,3,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,HK,ZA,XX,2,,tusks,,P,O
2006,I,Elephantidae,Loxodonta africana,HU,AO,,33,,ivory carvings,,,I
2006,I,Elephantidae,Loxodonta africana,HU,GN,,6,,ivory carvings,,,I
2006,I,Elephantidae,Loxodonta africana,HU,NG,,3,,ivory carvings,,,I
2006,I,Elephantidae,Loxodonta africana,IL,GB,XX,,2,ivory carvings,,T,U
2006,I,Elephantidae,Loxodonta africana,IL,US,XX,,19,ivory pieces,,E,U
2006,I,Elephantidae,Loxodonta africana,IS,US,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,IT,CH,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,IT,CM,,,6,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,IT,TZ,,,2,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,IT,US,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,IT,US,XX,1,,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,IT,US,XX,1,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,JE,GB,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,JP,AT,XX,,2,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,JP,AT,XX,3,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,JP,CM,,,2,tusks,,H,W
2006,I,Elephantidae,Loxodonta africana,JP,DE,XX,,3,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,JP,DE,XX,,94,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,JP,DE,XX,81,6,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,JP,FR,XX,,1,ivory carvings,sets,T,O
2006,I,Elephantidae,Loxodonta africana,JP,FR,XX,2,,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,JP,GB,XX,9,9,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,JP,GB,XX,68,10,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,JP,GB,XX,,2,ivory carvings,,T,U
2006,I,Elephantidae,Loxodonta africana,JP,HK,XX,,50,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,JP,HK,XX,50,,ivory pieces,,T,O
2006,I,Elephantidae,Loxodonta africana,JP,NL,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,JP,PL,XX,,48,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,JP,UY,,1,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,KE,CN,XX,8,,tusks,kg,L,I
2006,I,Elephantidae,Loxodonta africana,KE,GB,ET,,1,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,KE,GB,KE,,1,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,KE,PH,XX,8,,tusks,kg,L,I
2006,I,Elephantidae,Loxodonta africana,KR,DE,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae,Loxodonta africana,KR,DE,XX,,1,ivory carvings,sets,P,W
2006,I,Elephantidae,Loxodonta africana,KR,FR,XX,3,,ivory carvings,,Q,O
2006,I,Elephantidae,Loxodonta africana,KR,GB,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,KW,CH,XX,,4,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,KW,GB,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae,Loxodonta africana,KW,GB,XX,,1,ivory carvings,,T,U
2006,I,Elephantidae,Loxodonta africana,LI,AT,XX,,2,ivory carvings,,T,O
2006,I,Elephantidae,Loxodonta africana,LI,GB,XX,,1,ivory carvings,,T,O
